S-592889;49.2774695080212;16.9989797555934;Vyškov;Česká republika;F-2999;50.01612;22.67775;Jaroslaw;Polsko;2001
S-592889;49.2774695080212;16.9989797555934;Vyškov;Česká republika;F-2998;48.7559954;21.9148577;Michalovce;Slovensko;1996
S-592889;49.2774695080212;16.9989797555934;Vyškov;Česká republika;F-2997;45.8334097;17.3837765;Virovitica;Chorvatsko;2001
S-593001;49.2762950460311;16.9514681903136;Drnovice;Česká republika;F-3136;48.7559954;21.9148577;Mikroregion Michalovce;Slovensko;0
S-593559;49.201280938572;16.8821520937557;Rousínov;Česká republika;F-2805;46.0770529;9.3057865;Dervio;Itálie;2004
S-593559;49.201280938572;16.8821520937557;Rousínov;Česká republika;F-2804;47.3609169;18.9879806;Halásztelek;Maďarsko;2005
S-593559;49.201280938572;16.8821520937557;Rousínov;Česká republika;F-2803;48.7294246;17.4463955;Podbranč;Slovensko;2006
S-593583;49.1532533479408;16.8764989801327;Slavkov u Brna;Česká republika;F-2833;52.0787082;5.3148079;Austerlitz;Nizozemsko;1995
S-593583;49.1532533479408;16.8764989801327;Slavkov u Brna;Česká republika;F-2832;48.0850099;6.047253;Darney;Francie;1987
S-593583;49.1532533479408;16.8764989801327;Slavkov u Brna;Česká republika;F-2831;48.66607;15.65716;Horn;Rakousko;2001
S-593583;49.1532533479408;16.8764989801327;Slavkov u Brna;Česká republika;F-2830;50.3045979;19.3880198;Slawków;Polsko;1991
S-593711;48.8554930097188;16.0487999772441;Znojmo;Česká republika;F-3028;48.1582936;17.1633484;Bratislava-Ružinov;Slovensko;2004
S-593711;48.8554930097188;16.0487999772441;Znojmo;Česká republika;F-3027;52.3422025;5.6367423;Harderwijk;Nizozemsko;1991
S-593711;48.8554930097188;16.0487999772441;Znojmo;Česká republika;F-2881;47.9860672;18.1640649;Nové Zámky;Slovensko;1993
S-593711;48.8554930097188;16.0487999772441;Znojmo;Česká republika;F-3026;43.774638;11.440445;Pontassieve;Itálie;1963
S-593711;48.8554930097188;16.0487999772441;Znojmo;Česká republika;F-3025;48.75838;15.95505;Retz;Rakousko;1998
S-593711;48.8554930097188;16.0487999772441;Znojmo;Česká republika;F-3024;50.9604662;16.3510375;Strzegom;Polsko;1998
S-593711;48.8554930097188;16.0487999772441;Znojmo;Česká republika;F-3023;51.557934;12.991583;Torgau;Německo;1997
S-593711;48.8554930097188;16.0487999772441;Znojmo;Česká republika;F-3022;46.0670555;11.155;Trento -  Povo;Itálie;1996
S-593711;48.8554930097188;16.0487999772441;Znojmo;Česká republika;F-3021;46.0486234;11.138924;Trento - Villazzzano;Itálie;1996
S-593842;48.8699175456603;16.3417572890299;Břežany;Česká republika;F-3080;48.47413;16.41645;Grossrussbach;Rakousko;1991
S-594458;48.9476653638191;16.3125266725506;Miroslav;Česká republika;F-2603;48.2543374;17.2119074;Svaty Jur;Slovensko;0
S-595047;49.0208937352253;16.3784986775469;Vedrovice;Česká republika;F-3478;48.3297326;16.911841;Vysoká pri Morave;Slovensko;2008
S-595128;48.7997710175947;16.1006192179992;Vrbovec;Česká republika;F-3507;48.7201773;16.1282715;Pernersdorf, Auggenthal, Alberndorf, Untermarkersdor, Hadres, Obritz, Mailberg, Seefeld;Rakousko;2011
S-555231;48.8661125206917;16.0890225923791;Suchohrdly;Česká republika;F-3437;48.4068038;14.419768;Albendorf;Rakousko;2008
S-536385;50.2293721681351;17.2046476556365;Jeseník;Česká republika;F-2448;48.7787533;18.5829538;Bojnice;Slovensko;2002
S-536385;50.2293721681351;17.2046476556365;Jeseník;Česká republika;F-2447;50.31512;17.38347;Glucholazy;Polsko;2002
S-536385;50.2293721681351;17.2046476556365;Jeseník;Česká republika;F-2446;48.7302674;11.1887693;Neuburg an der Donau;Německo;2000
S-536385;50.2293721681351;17.2046476556365;Jeseník;Česká republika;F-2445;50.4809563;17.335461;Nysa;Polsko;1999
S-540382;50.2985404777942;17.3215564171326;Mikulovice;Česká republika;F-2447;50.31512;17.38347;Glucholazy;Polsko;1997
S-540382;50.2985404777942;17.3215564171326;Mikulovice;Česká republika;F-3292;48.6713302;21.3189117;Košice - Krásna;Slovensko;2007
S-540382;50.2985404777942;17.3215564171326;Mikulovice;Česká republika;F-3293;47.3701837;20.630979;Kuhegyesz;Maďarsko;2007
S-540382;50.2985404777942;17.3215564171326;Mikulovice;Česká republika;F-3291;50.5437414;17.370801;Pakoslawice;Polsko;1997
S-533491;50.3082191849274;17.1469973548927;Černá Voda;Česká republika;F-3100;50.5963532;17.3823919;Gminy Skoroszyce;Polsko;1999
S-536148;50.3907767188221;17.0027139958754;Javorník;Česká republika;F-2439;50.4660686;17.1733617;Otmuchów;Polsko;2006
S-536148;50.3907767188221;17.0027139958754;Javorník;Česká republika;F-2438;50.44459;16.87578;Zloty Stok;Polsko;2007
S-569356;50.2573606150985;17.2280530518404;Česká Ves;Česká republika;F-3107;50.341795;17.6925164;Olzsanka;Polsko;2003
S-569453;50.3165799694051;17.2659336956426;Velké Kunětice;Česká republika;F-3485;50.336541;17.265022;Slawniowice;Polsko;2003
S-597996;50.2638005239329;17.3960258796819;Zlaté Hory;Česká republika;F-2447;50.31512;17.38347;Glucholazy;Polsko;1997
S-597996;50.2638005239329;17.3960258796819;Zlaté Hory;Česká republika;F-3010;54.07657;21.37504;Ketrzyn;Polsko;1999
S-500496;49.5938691633526;17.2508746894109;Olomouc;Česká republika;F-2676;48.759255;2.302553;Antony;Francie;1990
S-500496;49.5938691633526;17.2508746894109;Olomouc;Česká republika;F-2675;47.0503348;8.3156129;Luzern;Švýcarsko;1992
S-500496;49.5938691633526;17.2508746894109;Olomouc;Česká republika;F-2674;48.850178;10.4981249;Noerdligen;Německo;1990
S-500496;49.5938691633526;17.2508746894109;Olomouc;Česká republika;F-2673;37.7719074;-87.1111676;Owensboro;Spojené státy americké;1993
S-500496;49.5938691633526;17.2508746894109;Olomouc;Česká republika;F-2672;46.0713242;18.2331772;Pécs;Maďarsko;2002
S-500496;49.5938691633526;17.2508746894109;Olomouc;Česká republika;F-2671;46.1002778;19.6655556;Subotica;Srbsko;1996
S-500496;49.5938691633526;17.2508746894109;Olomouc;Česká republika;F-2670;61.49816;23.7610554;Tampere;Finsko;1986
S-500496;49.5938691633526;17.2508746894109;Olomouc;Česká republika;F-2669;52.0263009;5.5544309;Veenendaal;Nizozemsko;1993
S-502146;49.6275748587719;17.4025355608603;Hlubočky;Česká republika;F-2343;48.419396;18.4124894;Topolčianky;Slovensko;2004
S-503444;49.701210382729;17.0761524647532;Litovel;Česká republika;F-2566;47.0507712;8.2648094;Littau;Švýcarsko;2001
S-503444;49.701210382729;17.0761524647532;Litovel;Česká republika;F-2565;50.1790184;18.9038037;Mikolow;Polsko;2000
S-503444;49.701210382729;17.0761524647532;Litovel;Česká republika;F-2564;48.6835829;20.1143883;Revúca;Slovensko;1966
S-503444;49.701210382729;17.0761524647532;Litovel;Česká republika;F-2563;49.9870619;20.0647971;Wieliczka;Polsko;2000
S-504441;49.6546227174146;17.1296921918338;Náklo;Česká republika;F-3312;53.1417565;17.6018342;Naklo nad Notecia;Polsko;2001
S-504505;49.6021276048522;17.0653963797707;Náměšť na Hané;Česká republika;F-3314;50.41339;16.44742;Szczytna;Polsko;2008
S-505587;49.7709150970602;17.1214407054903;Uničov;Česká republika;F-2936;48.6305118;20.2355264;Jelšava;Slovensko;1970
S-505587;49.7709150970602;17.1214407054903;Uničov;Česká republika;F-2935;50.1425364;19.1310538;Ledziny;Polsko;2006
S-505587;49.7709150970602;17.1214407054903;Uničov;Česká republika;F-2934;41.5262777;13.1561111;Roccagorga;Itálie;2005
S-589250;49.4718788416811;17.1118436772707;Prostějov;Česká republika;F-2768;51.4388605;14.2536419;Hoyerswerda;Německo;2008
S-589250;49.4718788416811;17.1118436772707;Prostějov;Česká republika;F-2767;52.22908;17.27607;Šróda;Polsko;2004
S-589250;49.4718788416811;17.1118436772707;Prostějov;Česká republika;F-2766;49.141722;20.218722;Vysoké Tatry;Slovensko;2008
S-513750;49.547966413036;17.7346933641867;Hranice;Česká republika;F-2396;48.4248462;17.8040044;Hlohovec;Slovensko;2002
S-513750;49.547966413036;17.7346933641867;Hranice;Česká republika;F-2395;52.0938717;21.117722;Konstancin-Jeziorna;Polsko;2006
S-513750;49.547966413036;17.7346933641867;Hranice;Česká republika;F-2394;52.0825908;4.3963503;Leidschendam-Voorburg;Nizozemsko;1990
S-517534;49.4781715914664;17.5165613770364;Radslavice;Česká republika;F-3384;49.149816;21.3156651;Raslavice;Slovensko;2004
S-517615;49.471736517186;17.7791427139692;Rouské;Česká republika;F-3392;50.9420982;18.229865;Kuniow;Polsko;2009
S-518026;49.4859304461816;17.5373810131768;Sušice;Česká republika;F-3439;50.5766701;17.8714049;Prozskow;Polsko;2008
S-513229;49.4259461173183;17.5920460635877;Dřevohostice;Česká republika;F-3138;50.7398253;18.0775901;Gmina Turawa;Polsko;2007
S-511382;49.4551108307973;17.4509050661501;Přerov;Česká republika;F-2775;49.2946849;21.2764409;Bardějov;Slovensko;2008
S-511382;49.4551108307973;17.4509050661501;Přerov;Česká republika;F-2774;51.728281;5.877145;Cuijk;Nizozemsko;1993
S-511382;49.4551108307973;17.4509050661501;Přerov;Česká republika;F-2772;48.922633;24.711117;Ivano-Frankivsk;Ukrajina;2010
S-511382;49.4551108307973;17.4509050661501;Přerov;Česká republika;F-2771;50.3498805;18.2261844;Kedzierzyn-Kozle;Polsko;2007
S-511382;49.4551108307973;17.4509050661501;Přerov;Česká republika;F-2770;50.6787;18.21379;Ozimek;Polsko;2010
S-523704;49.9652834681521;16.9706111821677;Šumperk;Česká republika;F-2876;50.8701345;9.7019675;Bad Hersfeld;Německo;1994
S-523704;49.9652834681521;16.9706111821677;Šumperk;Česká republika;F-2875;47.96312;16.40237;Ebreichsdorf;Rakousko;2002
S-523704;49.9652834681521;16.9706111821677;Šumperk;Česká republika;F-2874;52.1416553;5.0456679;Maarsen;Nizozemsko;1994
S-523704;49.9652834681521;16.9706111821677;Šumperk;Česká republika;F-2445;50.4809563;17.335461;Nysa;Polsko;1996
S-523704;49.9652834681521;16.9706111821677;Šumperk;Česká republika;F-2872;55.4833333;28.8;Polotsk;Bělorusko;2000
S-523704;49.9652834681521;16.9706111821677;Šumperk;Česká republika;F-2871;48.7729271;18.6221523;Prievidza;Slovensko;2001
S-525588;49.940804213315;16.9284909544763;Bludov;Česká republika;F-3057;48.6969387;18.5956301;Lehota pod Vtáčnikom;Slovensko;2003
S-540773;49.907563158269;16.9122653120317;Postřelmov;Česká republika;F-3362;48.671386;18.5483034;Kamenec pod Vtáčníkom;Slovensko;0
S-540773;49.907563158269;16.9122653120317;Postřelmov;Česká republika;F-3360;50.07184;1.749701;Moyenneville;Francie;2009
S-540978;49.9809968127653;16.8778215934247;Ruda nad Moravou;Česká republika;F-3401;48.8172277;18.588608;Kanianka;Slovensko;2008
S-541109;49.9190246227977;16.945166153811;Sudkov;Česká republika;F-2447;50.31512;17.38347;Glucholazy;Polsko;2009
S-541109;49.9190246227977;16.945166153811;Sudkov;Česká republika;F-3432;48.7046502;18.4478195;Nitrica;Slovensko;2004
S-541168;49.9612228613961;16.7657592373893;Štíty;Česká republika;F-3463;43.5831296;13.1697037;Belvedere Ostrense;Itálie;2008
S-541168;49.9612228613961;16.7657592373893;Štíty;Česká republika;F-3462;50.6422;17.61989;Niemodlin;Polsko;2007
S-541222;49.7983074681468;17.0105524757365;Úsov;Česká republika;F-3471;48.8187262;18.6211198;Lazany;Slovensko;1972
S-536521;50.0957946506521;16.9849035399265;Jindřichov;Česká republika;F-3191;48.7962816;18.4781934;Nitrianské Rudno;Slovensko;2003
S-541354;49.882601122116;16.87222951794;Zábřeh;Česká republika;F-3006;48.7273912;18.7601382;Handlová;Slovensko;1975
S-541354;49.882601122116;16.87222951794;Zábřeh;Česká republika;F-3005;49.6640025;10.0709014;Ochsenfurt;Německo;1996
S-540471;49.776983012953;16.9194646738894;Mohelnice;Česká republika;F-2610;50.0491414;18.4768769;Radlin;Polsko;2010
S-553379;49.9350626028932;16.9710760478389;Dolní Studénky;Česká republika;F-3130;48.7317846;18.6212102;Sebedražie;Slovensko;2005
S-569445;49.9779243804473;17.0123436575307;Vikýřovice;Česká republika;F-3500;48.7126814;18.6440697;Cigel´;Slovensko;2005
S-506737;49.3891855490381;17.7114859677919;Chvalčov;Česká republika;F-3183;48.3982617;10.5995405;Zusmarshausen;Německo;1991
S-588296;49.2978536909478;17.3931202037171;Kroměříž;Česká republika;F-2524;48.070369;1.327696;Chateaudun;Francie;1968
S-588296;49.2978536909478;17.3931202037171;Kroměříž;Česká republika;F-2523;48.40999;15.60384;Krems an der Donau;Rakousko;1994
S-588296;49.2978536909478;17.3931202037171;Kroměříž;Česká republika;F-2274;48.3098916;18.0858758;Nitra;Slovensko;1973
S-588296;49.2978536909478;17.3931202037171;Kroměříž;Česká republika;F-2522;50.3789108;18.9270475;Piekary Slaskie;Polsko;2002
S-588296;49.2978536909478;17.3931202037171;Kroměříž;Česká republika;F-2521;45.1047222;24.3755556;Ramnicu Valcea;Rumunsko;1969
S-588458;49.3333135590075;17.5783227584006;Holešov;Česká republika;F-2361;46.1483713;15.6682287;Desinič;Chorvatsko;2007
S-588458;49.3333135590075;17.5783227584006;Holešov;Česká republika;F-2360;49.1173313;18.4483676;Považská Bystrica;Slovensko;2009
S-588458;49.3333135590075;17.5783227584006;Holešov;Česká republika;F-2359;49.9857805;18.9477092;Psczyna;Polsko;2006
S-588458;49.3333135590075;17.5783227584006;Holešov;Česká republika;F-2343;48.419396;18.4124894;Topolčianky;Slovensko;1971
S-588458;49.3333135590075;17.5783227584006;Holešov;Česká republika;F-2335;48.8636263;18.8633405;Turčianské Teplice;Slovensko;2006
S-592005;49.0697527681986;17.4596929017829;Uherské Hradiště;Česká republika;F-2926;49.6824761;21.7660531;Krosno;Polsko;2008
S-592005;49.0697527681986;17.4596929017829;Uherské Hradiště;Česká republika;F-2925;50.3279651;7.2272626;Mayen;Německo;2008
S-592005;49.0697527681986;17.4596929017829;Uherské Hradiště;Česká republika;F-2246;41.4734263;13.1817159;Priverno;Itálie;2008
S-592005;49.0697527681986;17.4596929017829;Uherské Hradiště;Česká republika;F-2847;48.8460561;17.2278639;Skalica;Slovensko;2008
S-592048;49.0386517135729;17.8148736045863;Bojkovice;Česká republika;F-2211;48.8503495;18.0184697;Trenčanská Turná;Slovensko;1978
S-592102;49.0862736536173;17.3385277010557;Buchlovice;Česká republika;F-3083;49.2571999;18.6562954;Horný Hričov;Slovensko;2008
S-592102;49.0862736536173;17.3385277010557;Buchlovice;Česká republika;F-3082;48.863302;18.0855723;Soblahov;Slovensko;2004
S-592307;49.1575840358103;17.4161940121072;Košíky;Česká republika;F-3226;48.8782514;17.795595;Nová Bošáca;Slovensko;2009
S-592439;48.9746499969266;17.6475810357659;Nivnice;Česká republika;F-3320;48.7258186;17.6086614;Jablonka;Slovensko;2010
S-592498;49.0383113137665;17.8506745193025;Pitín;Česká republika;F-3354;48.658969;17.2651868;Šajdíkove Humence;Slovensko;1980
S-592617;48.9021633050025;17.7067215570174;Strání;Česká republika;F-3429;48.08205;14.93179;Euratsfeld;Rakousko;1991
S-592617;48.9021633050025;17.7067215570174;Strání;Česká republika;F-3430;48.8198315;17.795145;Moravské Lieskové;Slovensko;1990
S-592722;49.084271375555;17.3698349862665;Tupesy;Česká republika;F-3469;48.6683435;18.3129215;Nedašovce;Slovensko;2008
S-592731;49.0251349466982;17.6471563252297;Uherský Brod;Česká republika;F-2930;52.29839;5.159079;Naarden;Nizozemsko;1992
S-592731;49.0251349466982;17.6471563252297;Uherský Brod;Česká republika;F-2929;48.7574636;17.8311926;Nové Mesto nad Váhom;Slovensko;0
S-592749;48.9855598731609;17.389855243672;Uherský Ostroh;Česká republika;F-2932;48.9332226;18.1179424;Trenčanská Teplá;Slovensko;1997
S-550744;49.0449911804456;17.4701137066819;Kunovice;Česká republika;F-3235;37.8949148;127.2003551;Pocheon;Korea;2007
S-550744;49.0449911804456;17.4701137066819;Kunovice;Česká republika;F-3234;48.7791596;17.6934767;Stará Turá;Slovensko;2007
S-544949;49.4150778528822;18.1097656361218;Valašská Bystřice;Česká republika;F-3476;49.0703029;19.7587282;Vavrišovo;Slovensko;2008
S-545058;49.471808982009;17.9711233793239;Valašské Meziříčí;Česká republika;F-2947;42.2880556;18.8425;Budva;Černá Hora;2000
S-545058;49.471808982009;17.9711233793239;Valašské Meziříčí;Česká republika;F-2946;52.2737893;5.1663871;Bussum;Nizozemsko;1990
S-545058;49.471808982009;17.9711233793239;Valašské Meziříčí;Česká republika;F-2945;43.888908;20.35038;Čačak;Srbsko;2005
S-545058;49.471808982009;17.9711233793239;Valašské Meziříčí;Česká republika;F-2944;49.4379367;18.7897011;Čadca;Slovensko;2000
S-545058;49.471808982009;17.9711233793239;Valašské Meziříčí;Česká republika;F-2943;43.0265081;25.1036402;Sevlievo;Bulharsko;2005
S-544787;49.3676984145225;17.9149822036896;Ratiboř;Česká republika;F-3390;49.1410022;18.4738874;Považská Bystrica, Považska Teplá;Slovensko;1972
S-544841;49.4585316837555;18.143011713468;Rožnov pod Radhoštěm;Česká republika;F-2809;52.8092281;9.9641638;Bergen;Německo;1997
S-544841;49.4585316837555;18.143011713468;Rožnov pod Radhoštěm;Česká republika;F-2808;47.011113;16.6057156;Körmend;Maďarsko;2005
S-544841;49.4585316837555;18.143011713468;Rožnov pod Radhoštěm;Česká republika;F-2360;49.1173313;18.4483676;Považská Bystrica;Slovensko;1999
S-544841;49.4585316837555;18.143011713468;Rožnov pod Radhoštěm;Česká republika;F-2807;52.0887;17.01506;Śrem;Polsko;1998
S-541630;49.3387147769014;17.9961834710545;Vsetín;Česká republika;F-2992;50.3483816;18.9157175;Bytom;Polsko;0
S-541630;49.3387147769014;17.9961834710545;Vsetín;Česká republika;F-2991;48.08255;16.2869;Mödling;Rakousko;0
S-541630;49.3387147769014;17.9961834710545;Vsetín;Česká republika;F-2990;49.3022127;20.6905301;Stará Lubovňa;Slovensko;0
S-541630;49.3387147769014;17.9961834710545;Vsetín;Česká republika;F-2989;48.9097495;18.1678255;Trenčianaské Teplice;Slovensko;0
S-541630;49.3387147769014;17.9961834710545;Vsetín;Česká republika;F-2988;43.2041031;17.3706578;Vrgorac;Chorvatsko;0
S-542644;49.2017508957193;18.1117362991676;Francova Lhota;Česká republika;F-3142;49.1759826;18.258835;Mestečko;Slovensko;2009
S-542814;49.4309728856363;18.2139145163489;Hutisko-Solanec;Česká republika;F-3174;49.3705773;18.4801481;Obec Makov;Slovensko;2011
S-543098;49.1787877143527;18.0164888408049;Lačnov;Česká republika;F-3239;48.9301689;17.9428128;sdružení obcí Púchovská dolina;Slovensko;1991
S-557145;49.3034947283786;17.6687007618004;Lukoveček;Česká republika;F-3268;48.7713751;18.5431016;Kocurany;Slovensko;2008
S-557170;49.2709306643893;17.7668289657107;Ostrata;Česká republika;F-3339;48.76025;17.6303954;Rudník;Slovensko;2008
S-585068;49.2266587663621;17.6663349475988;Zlín;Česká republika;F-3019;50.9931202;12.4366572;Altenburg;Německo;1997
S-585068;49.2266587663621;17.6663349475988;Zlín;Česká republika;F-3018;53.2193835;6.5665018;Groningen;Nizozemsko;1996
S-585068;49.2266587663621;17.6663349475988;Zlín;Česká republika;F-3017;50.2974884;18.9545728;Chorzów;Polsko;1998
S-585068;49.2266587663621;17.6663349475988;Zlín;Česká republika;F-3016;50.92019;3.214185;Izegem;Belgie;1996
S-585068;49.2266587663621;17.6663349475988;Zlín;Česká republika;F-3015;50.8575662;12.7537198;Limbach Oberfrohna;Německo;1998
S-585068;49.2266587663621;17.6663349475988;Zlín;Česká republika;F-3014;45.044236;5.052735;Romans sur Isére;Francie;1997
S-585068;49.2266587663621;17.6663349475988;Zlín;Česká republika;F-3013;45.5358577;9.2388895;Sesto san Giovanni;Itálie;2001
S-585068;49.2266587663621;17.6663349475988;Zlín;Česká republika;F-3012;48.8939462;18.0378496;Trenčín;Slovensko;2000
S-585092;49.1631056471185;17.6367572164475;Bohuslavice u Zlína;Česká republika;F-3061;48.8025907;17.8580768;Trenčianské Bohuslavice;Slovensko;2001
S-585289;49.248487078369;17.7516312007414;Hvozdná;Česká republika;F-3176;29.5310744;-96.0710696;East Bernard;Spojené státy americké;2002
S-585289;49.248487078369;17.7516312007414;Hvozdná;Česká republika;F-3177;49.3705773;18.4801481;Makov;Slovensko;2005
S-585459;49.0998281795198;17.7574740890107;Luhačovice;Česká republika;F-2580;48.5892019;17.834105;Piešťany;Slovensko;2002
S-585459;49.0998281795198;17.7574740890107;Luhačovice;Česká republika;F-2579;48.5584441;18.171697;Topolčany;Slovensko;2008
S-585459;49.0998281795198;17.7574740890107;Luhačovice;Česká republika;F-2578;49.719657;18.8120576;Ustroň;Polsko;2000
S-585521;49.1083147080285;18.0529367069173;Návojná;Česká republika;F-3316;49.0650416;18.2058909;Mikušovce;Slovensko;2007
S-585599;49.2099196797297;17.5307707418065;Otrokovice;Česká republika;F-2713;48.9599393;18.1743223;Dubnica nad Váhom;Slovensko;1999
S-585599;49.2099196797297;17.5307707418065;Otrokovice;Česká republika;F-2712;50.60435;18.48514;Zawadzkie;Polsko;2006
S-585751;49.0879935041252;17.8734862209898;Slavičín;Česká republika;F-2713;48.9599393;18.1743223;Dubnica nad Váhom;Slovensko;2007
S-585751;49.0879935041252;17.8734862209898;Slavičín;Česká republika;F-2828;48.991887;18.1011014;Horné Srnie;Slovensko;2007
S-585751;49.0879935041252;17.8734862209898;Slavičín;Česká republika;F-2827;48.7441905;18.3378413;Uhrovec;Slovensko;1964
S-585807;49.0454730118809;17.8984008191527;Šanov;Česká republika;F-3448;48.9721777;17.9786215;Horná Súča;Slovensko;0
S-585939;49.2228767455795;17.8545420172192;Vizovice;Česká republika;F-2972;48.6213421;17.7236942;Vrbové;Slovensko;1967
S-597180;49.9884446638341;17.4647105544126;Bruntál;Česká republika;F-2242;50.2862963;9.1113838;Büdingen;Německo;2001
S-597180;49.9884446638341;17.4647105544126;Bruntál;Česká republika;F-2241;44.5115475;10.7306576;Castellarano;Itálie;2002
S-597180;49.9884446638341;17.4647105544126;Bruntál;Česká republika;F-2240;50.670428;17.9244381;Opole;Polsko;1992
S-597180;49.9884446638341;17.4647105544126;Bruntál;Česká republika;F-2239;55.9124675;21.8459995;Plungé;Litva;2005
S-597180;49.9884446638341;17.4647105544126;Bruntál;Česká republika;F-2238;47.7987129;18.7204192;Štúrovo;Slovensko;2002
S-597350;49.966820644615;17.6026334486498;Horní Benešov;Česká republika;F-2371;50.0400034;18.3943993;Pszów;Polsko;2000
S-597520;50.0896680585908;17.7038603154541;Krnov;Česká republika;F-2519;50.20027;17.8287;Glubczyce;Polsko;1991
S-597520;50.0896680585908;17.7038603154541;Krnov;Česká republika;F-2518;50.2303566;8.7736533;Karben;Německo;1993
S-597520;50.0896680585908;17.7038603154541;Krnov;Česká republika;F-2517;52.1792836;21.5721057;Minsk Mazowiecki;Polsko;2001
S-597520;50.0896680585908;17.7038603154541;Krnov;Česká republika;F-2516;38.057269;23.790543;Pefki;Řecko;2002
S-597520;50.0896680585908;17.7038603154541;Krnov;Česká republika;F-2207;50.3206779;17.5742264;Prudnik;Polsko;2002
S-597520;50.0896680585908;17.7038603154541;Krnov;Česká republika;F-2515;49.0896182;18.6332053;Rajec;Slovensko;2010
S-597520;50.0896680585908;17.7038603154541;Krnov;Česká republika;F-2514;45.233131;5.681538;Saint-Egréve;Francie;1998
S-597520;50.0896680585908;17.7038603154541;Krnov;Česká republika;F-2513;64.2823274;-135;Yukon;Spojené státy americké;2004
S-597635;50.1629401689192;17.5748195285341;Město Albrechtice;Česká republika;F-2593;49.8223768;19.0583845;Biala;Polsko;2003
S-597635;50.1629401689192;17.5748195285341;Město Albrechtice;Česká republika;F-2592;50.636153;17.8262075;Komprachtice;Polsko;2004
S-597716;50.2751729857376;17.7152489061481;Osoblaha;Česká republika;F-2696;50.5711344;18.1557731;Izbicko;Polsko;2007
S-597775;50.209788199912;17.7342339842402;Rusín;Česká republika;F-2519;50.20027;17.8287;Glubczyce;Polsko;2000
S-597783;49.9318291572182;17.2717733047231;Rýmařov;Česká republika;F-2814;48.9116025;20.8741342;Krompachy;Slovensko;2004
S-597783;49.9318291572182;17.2717733047231;Rýmařov;Česká republika;F-2770;50.6787;18.21379;Ozimek;Polsko;1997
S-597783;49.9318291572182;17.2717733047231;Rýmařov;Česká republika;F-2813;50.5019846;9.1234184;Schotten;Německo;1996
S-597872;50.0452984285558;17.4009293060282;Světlá Hora;Česká republika;F-3445;50.2277677;18.1261068;Polska Cerekiew;Polsko;1999
S-597872;50.0452984285558;17.4009293060282;Světlá Hora;Česká republika;F-3446;52.4846988;7.98796;Rieste;Německo;2002
S-597937;50.0471566229792;17.7447456940423;Úvalno;Česká republika;F-3473;50.0511178;17.7914343;Branice;Polsko;1992
S-597945;49.9746358088346;17.3762859043811;Václavov u Bruntálu;Česká republika;F-2770;50.6787;18.21379;Ozimek;Polsko;2008
S-598003;49.6853658446231;18.3483728100548;Frýdek-Místek;Česká republika;F-2326;42.02335;-93.625622;Ames, IOWA;Spojené státy americké;1996
S-598003;49.6853658446231;18.3483728100548;Frýdek-Místek;Česká republika;F-2324;44.874722;18.4291;Gradačac;Bosna a Hercegovina;2006
S-598003;49.6853658446231;18.3483728100548;Frýdek-Místek;Česká republika;F-2323;44.495205;34.166301;Jalta, Krym;Ukrajina;0
S-598003;49.6853658446231;18.3483728100548;Frýdek-Místek;Česká republika;F-2322;50.2080466;19.1660513;Myslowice;Polsko;2004
S-598003;49.6853658446231;18.3483728100548;Frýdek-Místek;Česká republika;F-2321;37.968175;23.643535;Nikaia;Řecko;0
S-598003;49.6853658446231;18.3483728100548;Frýdek-Místek;Česká republika;F-2320;49.6089747;19.2130256;Powiat Zywiecki;Polsko;2009
S-598003;49.6853658446231;18.3483728100548;Frýdek-Místek;Česká republika;F-2319;50.8;42.0166667;Urjupinsk;Rusko;0
S-598003;49.6853658446231;18.3483728100548;Frýdek-Místek;Česká republika;F-2318;49.2195481;18.7412735;Žilina;Slovensko;2008
S-598046;49.7169921120379;18.4096362418921;Bruzovice;Česká republika;F-3076;49.3346449;18.868144;LODNO;Slovensko;2008
S-598143;49.5928047942381;18.3596554792951;Frýdlant nad Ostravicí;Česká republika;F-2333;53.6702083;13.5566433;Friedland- Mecklenburg;Německo;1997
S-598143;49.5928047942381;18.3596554792951;Frýdlant nad Ostravicí;Česká republika;F-2332;52.1069816;14.2631577;Friedland-Brandenburg;Německo;1997
S-598143;49.5928047942381;18.3596554792951;Frýdlant nad Ostravicí;Česká republika;F-2331;51.421098;9.9121688;Friedland-Niedersachsen;Německo;1997
S-598143;49.5928047942381;18.3596554792951;Frýdlant nad Ostravicí;Česká republika;F-2323;44.495205;34.166301;Jalta, Krym;Ukrajina;0
S-598143;49.5928047942381;18.3596554792951;Frýdlant nad Ostravicí;Česká republika;F-2329;50.4888579;17.5989754;Korfantow;Polsko;1997
S-598143;49.5928047942381;18.3596554792951;Frýdlant nad Ostravicí;Česká republika;F-2328;50.6659;16.18882;Mieroszow;Polsko;1997
S-598143;49.5928047942381;18.3596554792951;Frýdlant nad Ostravicí;Česká republika;F-2320;49.6089747;19.2130256;Powiat Zywiecki;Polsko;2009
S-598143;49.5928047942381;18.3596554792951;Frýdlant nad Ostravicí;Česká republika;F-2318;49.2195481;18.7412735;Žilina;Slovensko;2008
S-598259;49.5767171783289;18.7645553863859;Jablunkov;Česká republika;F-2432;50.4919804;18.0199044;Gogolin;Polsko;1998
